審議回次,種類,提出回次,提出番号,件名,議案URL,議案要旨,提出法律案,議案審議情報一覧 - 提出日,議案審議情報一覧 - 衆議院から受領／提出日,議案審議情報一覧 - 衆議院へ送付／提出日,議案審議情報一覧 - 先議区分,議案審議情報一覧 - 継続区分,参議院委員会等経過情報 - 本付託日,参議院委員会等経過情報 - 付託委員会等,参議院委員会等経過情報 - 議決日,参議院委員会等経過情報 - 議決・継続結果,参議院本会議経過情報 - 議決日,参議院本会議経過情報 - 議決,参議院本会議経過情報 - 採決態様,参議院本会議経過情報 - 採決方法,参議院本会議経過情報 - 投票結果,衆議院委員会等経過情報 - 本付託日,衆議院委員会等経過情報 - 付託委員会等,衆議院委員会等経過情報 - 議決日,衆議院委員会等経過情報 - 議決・継続結果,衆議院本会議経過情報 - 議決日,衆議院本会議経過情報 - 議決,衆議院本会議経過情報 - 採決態様,衆議院本会議経過情報 - 採決方法,その他の情報 - 公布年月日,その他の情報 - 法律番号,成立法律
190,法律案（内閣提出）,190,55,児童福祉法等の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19003190055.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/53190550.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t031900551900.pdf,2016-03-29,2016-05-19,,衆先議,,2016-05-24,厚生労働委員会,2016-05-26,可決,2016-05-27,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/190/190-0527-v008.htm,2016-05-13,厚生労働委員会,2016-05-18,可決,2016-05-19,可決,全会一致,異議の有無,2016-06-03,63,
190,法律案（内閣提出）,190,56,臨床研究法案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19003190056.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t031900561900.pdf,2016-05-13,,,衆先議,,,,,,,,,,,2016-05-19,厚生労働委員会,2016-06-01,継続審査,2016-06-01,継続審査,全会一致,異議の有無,,,
190,法律案（内閣提出）,189,30,外国人の技能実習の適正な実施及び技能実習生の保護に関する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19003189030.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t031890301890.pdf,2015-03-06,,,衆先議,衆継続,,,,,,,,,,2016-01-04,法務委員会,2016-06-01,継続審査,2016-06-01,継続審査,多数,起立,,,
190,法律案（内閣提出）,189,31,出入国管理及び難民認定法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19003189031.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t031890311890.pdf,2015-03-06,,,衆先議,衆継続,,,,,,,,,,2016-01-04,法務委員会,2016-06-01,継続審査,2016-06-01,継続審査,多数,起立,,,
190,法律案（内閣提出）,189,42,刑事訴訟法等の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19003189042.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/53189420.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t031890421890.pdf,2015-03-13,,2016-05-20,衆先議,参継続,2015-08-21,法務委員会,2016-05-19,可決,2016-05-20,可決,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/190/190-0520-v004.htm,2016-05-20,法務委員会,2016-05-20,可決,2016-05-24,可決,多数,起立,2016-06-03,54,
190,法律案（内閣提出）,189,57,総合法律支援法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19003189057.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/53189570.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t031890571890.pdf,2015-03-24,2016-04-05,,衆先議,衆継続,2016-05-24,法務委員会,2016-05-26,可決,2016-05-27,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/190/190-0527-v003.htm,2016-01-04,法務委員会,2016-04-01,修正,2016-04-05,修正,全会一致,異議の有無,2016-06-03,53,
190,法律案（内閣提出）,189,63,民法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19003189063.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t031890631890.pdf,2015-03-31,,,衆先議,衆継続,,,,,,,,,,2016-01-04,法務委員会,2016-06-01,継続審査,2016-06-01,継続審査,全会一致,異議の有無,,,
190,法律案（内閣提出）,189,64,民法の一部を改正する法律の施行に伴う関係法律の整備等に関する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19003189064.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t031890641890.pdf,2015-03-31,,,衆先議,衆継続,,,,,,,,,,2016-01-04,法務委員会,2016-06-01,継続審査,2016-06-01,継続審査,全会一致,異議の有無,,,
190,法律案（内閣提出）,189,67,社会福祉法等の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19003189067.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/53189670.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t031890671890.pdf,2015-04-03,,2016-03-23,衆先議,参継続,2015-09-24,厚生労働委員会,2016-03-17,修正,2016-03-23,修正,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/190/190-0323-v007.htm,2016-03-23,厚生労働委員会,2016-03-30,可決,2016-03-31,可決,多数,起立,2016-03-31,21,
190,法律案（内閣提出）,189,69,労働基準法等の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19003189069.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t031890691890.pdf,2015-04-03,,,衆先議,衆継続,,,,,,,,,,2016-01-04,厚生労働委員会,2016-06-01,継続審査,2016-06-01,継続審査,多数,起立,,,
190,法律案（内閣提出）,189,70,確定拠出年金法等の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19003189070.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/53189700.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t031890701890.pdf,2015-04-03,,2016-04-15,衆先議,参継続,2015-09-24,厚生労働委員会,2016-04-14,修正,2016-04-15,修正,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/190/190-0415-v005.htm,2016-04-15,厚生労働委員会,2016-05-20,可決,2016-05-24,可決,多数,起立,2016-06-03,66,
190,法律案（衆法）,190,1,国会議員の秘書の給与等に関する法律の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190001.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/5519010.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900011900.pdf,2016-01-14,2016-01-14,,衆先議,,2016-01-14,議院運営委員会,2016-01-20,可決,2016-01-20,可決,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/190/190-0120-v009.htm,,,,,2016-01-14,可決,多数,起立,2016-01-26,3,
190,法律案（衆法）,190,2,公職選挙法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190002.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/5519020.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900021900.pdf,2016-01-20,2016-01-21,,衆先議,,2016-01-26,政治倫理の確立及び選挙制度に関する特別委員会,2016-01-27,可決,2016-01-28,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/190/190-0128-v001.htm,,,,,2016-01-21,可決,全会一致,異議の有無,2016-02-03,8,
190,法律案（衆法）,190,3,国及び地方公共団体の責任ある財政運営の確保を図るための財政の健全化の推進に関する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190003.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900031900.pdf,2016-02-09,,,衆先議,,,,,,,,,,,2016-05-31,財務金融委員会,2016-06-01,継続審査,2016-06-01,継続審査,全会一致,異議の有無,,,
190,法律案（衆法）,190,4,領域等の警備に関する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190004.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900041900.pdf,2016-02-18,,,衆先議,,,,,,,,,,,2016-05-31,安全保障委員会,2016-06-01,継続審査,2016-06-01,継続審査,多数,起立,,,
190,法律案（衆法）,190,5,周辺事態に際して我が国の平和及び安全を確保するための措置に関する法律及び周辺事態に際して実施する船舶検査活動に関する法律の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190005.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900051900.pdf,2016-02-18,,,衆先議,,,,,,,,,,,2016-05-31,安全保障委員会,2016-06-01,継続審査,2016-06-01,継続審査,多数,起立,,,
190,法律案（衆法）,190,6,国際連合平和維持活動等に対する協力に関する法律の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190006.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900061900.pdf,2016-02-18,,,衆先議,,,,,,,,,,,2016-05-31,安全保障委員会,2016-06-01,継続審査,2016-06-01,継続審査,多数,起立,,,
190,法律案（衆法）,190,7,我が国及び国際社会の平和及び安全の確保に資するための自衛隊法等の一部を改正する法律を廃止する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190007.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900071900.pdf,2016-02-19,,,衆先議,,,,,,,,,,,2016-05-27,安全保障委員会,2016-06-01,継続審査,2016-06-01,継続審査,全会一致,異議の有無,,,
190,法律案（衆法）,190,8,国際平和共同対処事態に際して我が国が実施する諸外国の軍隊等に対する協力支援活動等に関する法律を廃止する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190008.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900081900.pdf,2016-02-19,,,衆先議,,,,,,,,,,,2016-05-27,安全保障委員会,2016-06-01,継続審査,2016-06-01,継続審査,全会一致,異議の有無,,,
190,法律案（衆法）,190,9,消費税の逆進性を緩和するための給付付き税額控除の導入等に関する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190009.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900091900.pdf,2016-02-24,,,衆先議,,,,,,,,,,,,,,,,,,,,,
190,法律案（衆法）,190,10,格差是正及び経済成長のために講ずべき税制上の措置等に関する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190010.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900101900.pdf,2016-02-24,,,衆先議,,,,,,,,,,,2016-05-31,財務金融委員会,2016-06-01,継続審査,2016-06-01,継続審査,全会一致,異議の有無,,,
190,法律案（衆法）,190,11,中小企業正規労働者雇入臨時助成金の支給に関する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190011.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900111900.pdf,2016-02-25,,,衆先議,,,,,,,,,,,2016-05-31,経済産業委員会,2016-06-01,継続審査,2016-06-01,継続審査,全会一致,異議の有無,,,
190,法律案（衆法）,190,12,介護・障害福祉従事者の人材確保に関する特別措置法案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190012.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900121900.pdf,2016-03-02,,,衆先議,,,,,,,,,,,2016-03-08,厚生労働委員会,2016-03-16,否決,2016-03-17,否決,少数,起立,,,
190,法律案（衆法）,190,13,国家公務員法等の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190013.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900131900.pdf,2016-03-15,,,衆先議,,,,,,,,,,,2016-05-31,内閣委員会,2016-06-01,継続審査,2016-06-01,継続審査,全会一致,異議の有無,,,
190,法律案（衆法）,190,14,国家公務員の労働関係に関する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190014.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900141900.pdf,2016-03-15,,,衆先議,,,,,,,,,,,2016-05-31,内閣委員会,2016-06-01,継続審査,2016-06-01,継続審査,全会一致,異議の有無,,,
190,法律案（衆法）,190,15,公務員庁設置法案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190015.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900151900.pdf,2016-03-15,,,衆先議,,,,,,,,,,,2016-05-31,内閣委員会,2016-06-01,継続審査,2016-06-01,継続審査,全会一致,異議の有無,,,
190,法律案（衆法）,190,16,児童扶養手当法及び国民年金法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190016.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900161900.pdf,2016-03-17,,,衆先議,,,,,,,,,,,2016-03-30,厚生労働委員会,2016-04-20,否決,2016-04-21,否決,少数,起立,,,
190,法律案（衆法）,190,17,地震防災対策特別措置法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190017.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/55190170.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900171900.pdf,2016-03-18,2016-03-22,,衆先議,,2016-03-29,災害対策特別委員会,2016-03-30,可決,2016-03-31,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/190/190-0331-v001.htm,,,,,2016-03-22,可決,全会一致,異議の有無,2016-03-31,20,
190,法律案（衆法）,190,18,有人国境離島地域の保全及び特定有人国境離島地域に係る地域社会の維持に関する特別措置法案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190018.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/55190180.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900181900.pdf,2016-03-18,2016-04-08,,衆先議,,2016-04-18,内閣委員会,2016-04-19,可決,2016-04-20,可決,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/190/190-0420-v001.htm,2016-04-01,内閣委員会,2016-04-06,可決,2016-04-08,可決,全会一致,異議の有無,2016-04-27,33,
190,法律案（衆法）,190,19,平成三十二年東京オリンピック競技大会・東京パラリンピック競技大会特別措置法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190019.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900191900.pdf,2016-03-22,,,衆先議,,,,,,,,,,,2016-03-31,文部科学委員会,,,,,,,,,
190,法律案（衆法）,190,20,成年後見制度の利用の促進に関する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190020.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/55190200.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900201900.pdf,2016-03-23,2016-03-24,,衆先議,,2016-03-30,内閣委員会,2016-04-05,修正,2016-04-06,修正,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/190/190-0406-v003.htm,,,,,2016-03-24,可決,多数,起立,2016-04-15,29,
190,法律案（衆法）,190,21,成年後見の事務の円滑化を図るための民法及び家事事件手続法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190021.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/55190210.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900211900.pdf,2016-03-23,2016-03-24,,衆先議,,2016-03-30,内閣委員会,2016-04-05,可決,2016-04-06,可決,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/190/190-0406-v004.htm,,,,,2016-03-24,可決,多数,起立,2016-04-13,27,
190,法律案（衆法）,190,22,保育等従業者の人材確保等に関する特別措置法案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190022.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900221900.pdf,2016-03-24,,,衆先議,,,,,,,,,,,2016-03-30,厚生労働委員会,2016-06-01,継続審査,2016-06-01,継続審査,全会一致,異議の有無,,,
190,法律案（衆法）,190,23,政官接触記録の作成等に関する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190023.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900231900.pdf,2016-03-25,,,衆先議,,,,,,,,,,,2016-05-31,内閣委員会,2016-06-01,継続審査,2016-06-01,継続審査,全会一致,異議の有無,,,
190,法律案（衆法）,190,24,公職選挙法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190024.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/55190240.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900241900.pdf,2016-03-30,2016-03-31,,衆先議,,2016-03-31,政治倫理の確立及び選挙制度に関する特別委員会,2016-04-01,可決,2016-04-06,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/190/190-0406-v002.htm,,,,,2016-03-31,可決,全会一致,異議の有無,2016-04-13,25,
190,法律案（衆法）,190,25,衆議院議員選挙区画定審議会設置法及び公職選挙法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190025.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900251900.pdf,2016-04-15,,,衆先議,,,,,,,,,,,2016-04-22,政治倫理の確立及び公職選挙法改正に関する特別委員会,2016-04-27,否決,2016-04-28,否決,少数,起立,,,
190,法律案（衆法）,190,26,衆議院議員選挙区画定審議会設置法及び公職選挙法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190026.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/55190260.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900261900.pdf,2016-04-15,2016-04-28,,衆先議,,2016-05-17,政治倫理の確立及び選挙制度に関する特別委員会,2016-05-18,可決,2016-05-20,可決,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/190/190-0520-v001.htm,2016-04-22,政治倫理の確立及び公職選挙法改正に関する特別委員会,2016-04-27,可決,2016-04-28,可決,多数,起立,2016-05-27,49,
190,法律案（衆法）,190,27,労働基準法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/meisai/m19005190027.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/190/pdf/t051900271900.pdf,2016-04-19,,,衆先議,,,,,,,,,,,2016-05-27,厚生労働委員会,2016-06-01,継続審査,2016-06-01,継続審査,全会一致,異議の有無,,,
